interaction_id,query_id,user_id,product_id,position,clicked,added_to_cart,purchased,dwell_seconds,relevance_grade,event_time,split
I00000278,Q000024,U01214,P00392,2,1,0,0,42.0,3,2026-03-15T04:51:15+10:00,train
I00000279,Q000024,U01214,P00374,3,0,0,0,0,3,2026-03-15T04:52:09+10:00,train
I00000280,Q000024,U01214,P00429,4,1,0,0,57.6,3,2026-03-15T04:51:42+10:00,train
I00000281,Q000024,U01214,P00378,5,1,0,0,43.1,2,2026-03-15T04:51:53+10:00,train
I00000282,Q000024,U01214,P00395,6,1,0,0,61.1,3,2026-03-15T04:52:07+10:00,train
I00000283,Q000024,U01214,P00373,7,1,0,0,37.0,2,2026-03-15T04:52:20+10:00,train
I00000284,Q000024,U01214,P00473,8,1,0,0,57.9,3,2026-03-15T04:52:09+10:00,train
I00000285,Q000024,U01214,P00376,9,1,1,0,60.3,3,2026-03-15T04:52:18+10:00,train
I00000286,Q000024,U01214,P00398,10,0,0,0,0,1,2026-03-15T04:52:36+10:00,train
I00000287,Q000024,U01214,P00367,11,1,0,0,47.7,3,2026-03-15T04:52:31+10:00,train
I00000288,Q000024,U01214,P00463,12,0,0,0,0,2,2026-03-15T04:52:37+10:00,train
I00000289,Q000025,U00410,P00223,1,1,0,0,56.0,2,2026-03-15T05:16:22+10:00,train
I00000290,Q000025,U00410,P00152,2,0,0,0,0,2,2026-03-15T05:17:04+10:00,train
I00000291,Q000025,U00410,P00154,3,0,0,0,0,0,2026-03-15T05:17:01+10:00,train
I00000292,Q000025,U00410,P00135,4,0,0,0,0,2,2026-03-15T05:16:41+10:00,train
I00000293,Q000025,U00410,P00238,5,0,0,0,0,1,2026-03-15T05:17:11+10:00,train
I00000294,Q000025,U00410,P00210,6,0,0,0,0,2,2026-03-15T05:17:17+10:00,train
I00000295,Q000025,U00410,P00200,7,0,0,0,0,2,2026-03-15T05:16:58+10:00,train
I00000296,Q000025,U00410,P00130,8,0,0,0,0,1,2026-03-15T05:17:36+10:00,train
I00000297,Q000025,U00410,P00204,9,0,0,0,0,1,2026-03-15T05:17:25+10:00,train
I00000298,Q000025,U00410,P00230,10,1,1,0,50.0,2,2026-03-15T05:17:54+10:00,train
I00000299,Q000025,U00410,P00180,11,0,0,0,0,1,2026-03-15T05:18:03+10:00,train
I00000300,Q000025,U00410,P00165,12,0,0,0,0,2,2026-03-15T05:17:53+10:00,train
I00000301,Q000026,U01774,P00287,1,0,0,0,0,3,2026-03-15T05:59:33+10:00,train
I00000302,Q000026,U01774,P00343,2,0,0,0,0,2,2026-03-15T05:59:22+10:00,train
I00000303,Q000026,U01774,P00330,3,0,0,0,0,1,2026-03-15T05:59:59+10:00,train
I00000304,Q000026,U01774,P00281,4,1,0,0,17.8,1,2026-03-15T05:59:51+10:00,train
I00000305,Q000026,U01774,P00329,5,1,0,0,40.0,2,2026-03-15T05:59:43+10:00,train
I00000306,Q000026,U01774,P00311,6,1,1,1,52.0,3,2026-03-15T06:00:02+10:00,train
I00000307,Q000026,U01774,P00289,7,1,0,0,73.3,3,2026-03-15T06:00:38+10:00,train
I00000308,Q000026,U01774,P00344,8,1,1,0,52.2,3,2026-03-15T06:00:05+10:00,train
I00000309,Q000026,U01774,P00274,9,1,0,0,64.6,3,2026-03-15T06:00:43+10:00,train
I00000310,Q000026,U01774,P00307,10,0,0,0,0,2,2026-03-15T06:00:34+10:00,train
I00000311,Q000026,U01774,P00271,11,0,0,0,0,1,2026-03-15T06:01:04+10:00,train
I00000312,Q000026,U01774,P00341,12,0,0,0,0,1,2026-03-15T06:00:25+10:00,train
I00000313,Q000027,U01134,P00557,1,1,0,0,49.2,2,2026-03-15T06:17:08+10:00,train
I00000314,Q000027,U01134,P00600,2,0,0,0,0,2,2026-03-15T06:17:29+10:00,train
I00000315,Q000027,U01134,P00537,3,1,1,0,25.6,1,2026-03-15T06:17:57+10:00,train
I00000316,Q000027,U01134,P00506,4,1,0,0,60.6,3,2026-03-15T06:18:00+10:00,train
I00000317,Q000027,U01134,P00520,5,0,0,0,0,2,2026-03-15T06:18:23+10:00,train
I00000318,Q000027,U01134,P00508,6,0,0,0,0,0,2026-03-15T06:18:14+10:00,train
I00000319,Q000027,U01134,P00495,7,0,0,0,0,2,2026-03-15T06:18:38+10:00,train
I00000320,Q000027,U01134,P00522,8,0,0,0,0,3,2026-03-15T06:18:22+10:00,train
I00000321,Q000027,U01134,P00596,9,0,0,0,0,2,2026-03-15T06:18:25+10:00,train
I00000322,Q000027,U01134,P00594,10,1,0,0,68.3,3,2026-03-15T06:18:44+10:00,train
I00000323,Q000027,U01134,P00541,11,0,0,0,0,0,2026-03-15T06:18:31+10:00,train
I00000324,Q000027,U01134,P00530,12,0,0,0,0,1,2026-03-15T06:18:40+10:00,train
I00000325,Q000028,U01882,P00565,1,1,0,0,68.3,3,2026-03-15T06:57:17+10:00,train
I00000326,Q000028,U01882,P00523,2,1,0,0,35.7,1,2026-03-15T06:57:32+10:00,train
I00000327,Q000028,U01882,P00501,3,0,0,0,0,1,2026-03-15T06:57:26+10:00,train
I00000328,Q000028,U01882,P00555,4,0,0,0,0,3,2026-03-15T06:57:33+10:00,train
I00000329,Q000028,U01882,P00499,5,1,1,0,63.0,3,2026-03-15T06:58:09+10:00,train
I00000330,Q000028,U01882,P00594,6,1,1,0,80.3,3,2026-03-15T06:58:17+10:00,train
I00000331,Q000028,U01882,P00584,7,0,0,0,0,3,2026-03-15T06:58:08+10:00,train
I00000332,Q000028,U01882,P00589,8,0,0,0,0,0,2026-03-15T06:58:45+10:00,train
I00000333,Q000028,U01882,P00597,9,0,0,0,0,1,2026-03-15T06:58:10+10:00,train
I00000334,Q000028,U01882,P00490,10,1,1,0,56.8,3,2026-03-15T06:58:28+10:00,train
I00000335,Q000028,U01882,P00532,11,1,1,0,40.2,2,2026-03-15T06:58:26+10:00,train
I00000336,Q000028,U01882,P00486,12,0,0,0,0,2,2026-03-15T06:59:03+10:00,train
I00000337,Q000029,U02293,P00215,1,1,0,0,47.7,2,2026-03-15T07:16:21+10:00,train
I00000338,Q000029,U02293,P00200,2,1,1,1,52.7,3,2026-03-15T07:16:32+10:00,train
I00000339,Q000029,U02293,P00233,3,1,0,0,52.3,3,2026-03-15T07:16:27+10:00,train
I00000340,Q000029,U02293,P00217,4,1,1,0,41.8,3,2026-03-15T07:17:03+10:00,train
I00000341,Q000029,U02293,P00147,5,0,0,0,0,1,2026-03-15T07:17:15+10:00,train
I00000342,Q000029,U02293,P00180,6,0,0,0,0,2,2026-03-15T07:16:43+10:00,train
I00000343,Q000029,U02293,P00178,7,0,0,0,0,1,2026-03-15T07:17:27+10:00,train
I00000344,Q000029,U02293,P00153,8,1,1,1,59.6,3,2026-03-15T07:17:32+10:00,train
I00000345,Q000029,U02293,P00156,9,1,1,0,67.9,3,2026-03-15T07:17:20+10:00,train
I00000346,Q000029,U02293,P00173,10,0,0,0,0,2,2026-03-15T07:17:25+10:00,train
I00000347,Q000029,U02293,P00128,11,0,0,0,0,1,2026-03-15T07:17:35+10:00,train
I00000348,Q000029,U02293,P00183,12,0,0,0,0,0,2026-03-15T07:18:00+10:00,train
I00000349,Q000030,U00018,P00005,1,1,0,0,59.1,3,2026-03-15T07:57:12+10:00,train
I00000350,Q000030,U00018,P00027,2,1,0,0,5.3,0,2026-03-15T07:57:37+10:00,train
I00000351,Q000030,U00018,P00056,3,0,0,0,0,1,2026-03-15T07:57:32+10:00,train
I00000352,Q000030,U00018,P00032,4,1,0,0,3.1,0,2026-03-15T07:57:43+10:00,train
I00000353,Q000030,U00018,P00079,5,1,0,0,70.8,2,2026-03-15T07:57:43+10:00,train
I00000354,Q000030,U00018,P00082,6,1,1,1,49.2,2,2026-03-15T07:58:01+10:00,train
I00000355,Q000030,U00018,P00096,7,1,0,0,34.3,2,2026-03-15T07:58:25+10:00,train
I00000356,Q000030,U00018,P00083,8,0,0,0,0,3,2026-03-15T07:58:14+10:00,train
I00000357,Q000030,U00018,P00102,9,0,0,0,0,1,2026-03-15T07:58:12+10:00,train
I00000358,Q000030,U00018,P00035,10,0,0,0,0,1,2026-03-15T07:58:29+10:00,train
I00000359,Q000030,U00018,P00110,11,1,0,0,65.5,3,2026-03-15T07:58:23+10:00,train
I00000360,Q000030,U00018,P00115,12,0,0,0,0,1,2026-03-15T07:59:09+10:00,train
I00000361,Q000031,U01168,P00231,1,1,0,0,55.3,3,2026-03-15T08:11:13+10:00,train
I00000362,Q000031,U01168,P00143,2,1,0,0,60.3,3,2026-03-15T08:11:59+10:00,train
I00000363,Q000031,U01168,P00129,3,1,0,0,67.6,3,2026-03-15T08:12:06+10:00,train
I00000364,Q000031,U01168,P00238,4,0,0,0,0,3,2026-03-15T08:11:33+10:00,train
I00000365,Q000031,U01168,P00142,5,1,0,0,45.3,2,2026-03-15T08:11:35+10:00,train
I00000366,Q000031,U01168,P00145,6,1,1,0,33.9,2,2026-03-15T08:11:54+10:00,train
I00000367,Q000031,U01168,P00132,7,1,0,0,42.3,2,2026-03-15T08:12:09+10:00,train
I00000368,Q000031,U01168,P00232,8,0,0,0,0,3,2026-03-15T08:12:34+10:00,train
I00000369,Q000031,U01168,P00186,9,1,1,0,56.8,3,2026-03-15T08:12:28+10:00,train
I00000370,Q000031,U01168,P00237,10,0,0,0,0,3,2026-03-15T08:12:31+10:00,train
I00000371,Q000031,U01168,P00140,11,1,1,1,57.1,3,2026-03-15T08:12:17+10:00,train
I00000372,Q000031,U01168,P00122,12,0,0,0,0,2,2026-03-15T08:12:55+10:00,train
I00000373,Q000032,U01166,P00075,1,1,0,0,58.1,3,2026-03-15T08:44:53+10:00,train
I00000374,Q000032,U01166,P00047,2,1,0,0,45.6,3,2026-03-15T08:44:55+10:00,train
I00000375,Q000032,U01166,P00052,3,0,0,0,0,3,2026-03-15T08:44:43+10:00,train
I00000376,Q000032,U01166,P00038,4,0,0,0,0,2,2026-03-15T08:44:29+10:00,train
I00000377,Q000032,U01166,P00056,5,1,1,1,66.8,3,2026-03-15T08:45:04+10:00,train
I00000378,Q000032,U01166,P00025,6,0,0,0,0,2,2026-03-15T08:45:17+10:00,train
I00000379,Q000032,U01166,P00093,7,1,1,0,59.4,3,2026-03-15T08:45:38+10:00,train
I00000380,Q000032,U01166,P00001,8,0,0,0,0,3,2026-03-15T08:45:20+10:00,train
I00000381,Q000032,U01166,P00021,9,0,0,0,0,2,2026-03-15T08:45:35+10:00,train
I00000382,Q000032,U01166,P00082,10,0,0,0,0,2,2026-03-15T08:45:44+10:00,train
I00000383,Q000032,U01166,P00067,11,1,0,0,58.5,3,2026-03-15T08:45:55+10:00,train
I00000384,Q000032,U01166,P00071,12,0,0,0,0,1,2026-03-15T08:45:40+10:00,train
I00000385,Q000033,U00686,P00696,1,0,0,0,0,3,2026-03-15T09:15:42+10:00,train
I00000386,Q000033,U00686,P00667,2,1,1,0,63.2,3,2026-03-15T09:15:58+10:00,train
I00000387,Q000033,U00686,P00648,3,0,0,0,0,1,2026-03-15T09:15:49+10:00,train
I00000388,Q000033,U00686,P00623,4,1,0,0,50.8,3,2026-03-15T09:15:30+10:00,train
I00000389,Q000033,U00686,P00644,5,1,1,0,42.5,2,2026-03-15T09:16:18+10:00,train
I00000390,Q000033,U00686,P00685,6,0,0,0,0,3,2026-03-15T09:16:22+10:00,train
I00000391,Q000033,U00686,P00638,7,0,0,0,0,1,2026-03-15T09:16:37+10:00,train
I00000392,Q000033,U00686,P00610,8,1,0,0,67.7,3,2026-03-15T09:16:01+10:00,train
I00000393,Q000033,U00686,P00657,9,0,0,0,0,3,2026-03-15T09:16:35+10:00,train
I00000394,Q000033,U00686,P00681,10,1,1,0,53.7,2,2026-03-15T09:16:43+10:00,train
I00000395,Q000033,U00686,P00642,11,0,0,0,0,0,2026-03-15T09:16:29+10:00,train
I00000396,Q000033,U00686,P00614,12,0,0,0,0,1,2026-03-15T09:16:50+10:00,train
I00000397,Q000034,U00351,P00154,1,1,1,1,59.5,3,2026-03-15T09:45:22+10:00,train
I00000398,Q000034,U00351,P00143,2,0,0,0,0,3,2026-03-15T09:45:55+10:00,train
I00000399,Q000034,U00351,P00231,3,0,0,0,0,2,2026-03-15T09:45:22+10:00,train
I00000400,Q000034,U00351,P00146,4,0,0,0,0,1,2026-03-15T09:46:04+10:00,train
I00000401,Q000034,U00351,P00182,5,1,1,0,64.1,3,2026-03-15T09:46:03+10:00,train
I00000402,Q000034,U00351,P00209,6,0,0,0,0,2,2026-03-15T09:46:28+10:00,train
I00000403,Q000034,U00351,P00184,7,1,1,0,58.8,3,2026-03-15T09:46:05+10:00,train
I00000404,Q000034,U00351,P00222,8,0,0,0,0,2,2026-03-15T09:46:05+10:00,train
I00000405,Q000034,U00351,P00214,9,1,0,0,48.0,2,2026-03-15T09:46:29+10:00,train
I00000406,Q000034,U00351,P00237,10,1,0,0,61.1,3,2026-03-15T09:46:36+10:00,train
I00000407,Q000034,U00351,P00230,11,0,0,0,0,2,2026-03-15T09:46:58+10:00,train
I00000408,Q000034,U00351,P00165,12,1,1,0,72.6,3,2026-03-15T09:47:13+10:00,train
I00000409,Q000035,U00079,P00145,1,1,1,0,28.7,2,2026-03-15T10:17:18+10:00,train
I00000410,Q000035,U00079,P00196,2,1,0,0,33.4,1,2026-03-15T10:17:25+10:00,train
I00000411,Q000035,U00079,P00226,3,0,0,0,0,2,2026-03-15T10:17:49+10:00,train
I00000412,Q000035,U00079,P00163,4,0,0,0,0,2,2026-03-15T10:17:37+10:00,train
I00000413,Q000035,U00079,P00150,5,1,0,0,46.7,2,2026-03-15T10:18:15+10:00,train
I00000414,Q000035,U00079,P00229,6,1,0,0,47.9,1,2026-03-15T10:18:19+10:00,train
I00000415,Q000035,U00079,P00155,7,0,0,0,0,1,2026-03-15T10:18:22+10:00,train
I00000416,Q000035,U00079,P00175,8,1,1,0,42.1,2,2026-03-15T10:18:39+10:00,train
I00000417,Q000035,U00079,P00139,9,0,0,0,0,0,2026-03-15T10:18:18+10:00,train
I00000418,Q000035,U00079,P00128,10,1,0,0,41.5,2,2026-03-15T10:18:53+10:00,train
I00000419,Q000035,U00079,P00140,11,0,0,0,0,1,2026-03-15T10:18:58+10:00,train
I00000420,Q000035,U00079,P00165,12,1,0,0,55.0,3,2026-03-15T10:19:13+10:00,train
I00000421,Q000036,U00491,P00087,1,1,0,0,58.4,3,2026-03-15T10:42:36+10:00,train
I00000422,Q000036,U00491,P00041,2,0,0,0,0,1,2026-03-15T10:43:01+10:00,train
I00000423,Q000036,U00491,P00001,3,1,0,0,45.0,3,2026-03-15T10:43:03+10:00,train
I00000424,Q000036,U00491,P00117,4,1,0,0,31.0,2,2026-03-15T10:42:41+10:00,train
I00000425,Q000036,U00491,P00014,5,0,0,0,0,3,2026-03-15T10:43:12+10:00,train
I00000426,Q000036,U00491,P00022,6,1,0,0,55.7,3,2026-03-15T10:43:16+10:00,train
I00000427,Q000036,U00491,P00021,7,1,1,0,49.7,3,2026-03-15T10:42:57+10:00,train
I00000428,Q000036,U00491,P00019,8,1,0,0,33.2,1,2026-03-15T10:42:57+10:00,train
I00000429,Q000036,U00491,P00054,9,0,0,0,0,3,2026-03-15T10:43:29+10:00,train
I00000430,Q000036,U00491,P00009,10,0,0,0,0,2,2026-03-15T10:43:56+10:00,train
I00000431,Q000036,U00491,P00045,11,0,0,0,0,3,2026-03-15T10:43:41+10:00,train
I00000432,Q000036,U00491,P00061,12,1,0,0,40.0,2,2026-03-15T10:44:08+10:00,train
I00000433,Q000037,U00578,P00069,1,1,0,0,61.8,3,2026-03-15T11:27:22+10:00,train
I00000434,Q000037,U00578,P00011,2,1,0,0,78.3,3,2026-03-15T11:27:45+10:00,train
I00000435,Q000037,U00578,P00059,3,1,1,0,68.7,3,2026-03-15T11:27:55+10:00,train
I00000436,Q000037,U00578,P00032,4,1,0,0,57.0,3,2026-03-15T11:28:08+10:00,train
I00000437,Q000037,U00578,P00099,5,1,1,0,57.7,3,2026-03-15T11:27:56+10:00,train
I00000438,Q000037,U00578,P00112,6,1,1,0,70.1,3,2026-03-15T11:28:31+10:00,train
I00000439,Q000037,U00578,P00039,7,0,0,0,0,3,2026-03-15T11:28:03+10:00,train
I00000440,Q000037,U00578,P00108,8,0,0,0,0,3,2026-03-15T11:28:05+10:00,train
I00000441,Q000037,U00578,P00035,9,1,1,0,33.0,1,2026-03-15T11:28:10+10:00,train
I00000442,Q000037,U00578,P00049,10,0,0,0,0,1,2026-03-15T11:28:20+10:00,train
I00000443,Q000037,U00578,P00031,11,0,0,0,0,1,2026-03-15T11:28:31+10:00,train
I00000444,Q000037,U00578,P00060,12,0,0,0,0,1,2026-03-15T11:28:31+10:00,train
I00000445,Q000038,U02126,P00449,1,0,0,0,0,0,2026-03-15T11:57:46+10:00,train
I00000446,Q000038,U02126,P00415,2,0,0,0,0,1,2026-03-15T11:57:30+10:00,train
I00000447,Q000038,U02126,P00442,3,1,0,0,25.4,2,2026-03-15T11:57:27+10:00,train
I00000448,Q000038,U02126,P00444,4,1,0,0,33.1,1,2026-03-15T11:57:44+10:00,train
I00000449,Q000038,U02126,P00394,5,0,0,0,0,2,2026-03-15T11:57:39+10:00,train
I00000450,Q000038,U02126,P00362,6,1,0,0,46.1,2,2026-03-15T11:58:27+10:00,train
I00000451,Q000038,U02126,P00468,7,0,0,0,0,1,2026-03-15T11:58:05+10:00,train
I00000452,Q000038,U02126,P00446,8,1,0,0,61.9,2,2026-03-15T11:58:23+10:00,train
I00000453,Q000038,U02126,P00460,9,0,0,0,0,2,2026-03-15T11:58:42+10:00,train
I00000454,Q000038,U02126,P00480,10,0,0,0,0,0,2026-03-15T11:58:47+10:00,train
I00000455,Q000038,U02126,P00434,11,0,0,0,0,0,2026-03-15T11:58:57+10:00,train
I00000456,Q000038,U02126,P00382,12,0,0,0,0,0,2026-03-15T11:58:41+10:00,train
I00000457,Q000039,U00046,P00005,1,0,0,0,0,1,2026-03-15T12:17:12+10:00,train
I00000458,Q000039,U00046,P00065,2,1,0,0,24.0,1,2026-03-15T12:17:29+10:00,train
I00000459,Q000039,U00046,P00059,3,0,0,0,0,1,2026-03-15T12:17:36+10:00,train
I00000460,Q000039,U00046,P00103,4,0,0,0,0,3,2026-03-15T12:17:49+10:00,train
I00000461,Q000039,U00046,P00025,5,0,0,0,0,2,2026-03-15T12:18:00+10:00,train
I00000462,Q000039,U00046,P00062,6,0,0,0,0,0,2026-03-15T12:17:51+10:00,train
I00000463,Q000039,U00046,P00044,7,0,0,0,0,1,2026-03-15T12:18:13+10:00,train
I00000464,Q000039,U00046,P00007,8,0,0,0,0,0,2026-03-15T12:18:40+10:00,train
I00000465,Q000039,U00046,P00079,9,0,0,0,0,2,2026-03-15T12:18:05+10:00,train
I00000466,Q000039,U00046,P00022,10,0,0,0,0,1,2026-03-15T12:18:56+10:00,train
I00000467,Q000039,U00046,P00120,11,0,0,0,0,0,2026-03-15T12:18:34+10:00,train
I00000468,Q000039,U00046,P00054,12,0,0,0,0,0,2026-03-15T12:18:58+10:00,train
I00000469,Q000040,U01028,P00644,1,1,0,0,66.7,3,2026-03-15T12:41:27+10:00,train
I00000470,Q000040,U01028,P00609,2,0,0,0,0,2,2026-03-15T12:42:04+10:00,train
I00000471,Q000040,U01028,P00705,3,0,0,0,0,0,2026-03-15T12:41:24+10:00,train
I00000472,Q000040,U01028,P00654,4,0,0,0,0,1,2026-03-15T12:42:01+10:00,train
I00000473,Q000040,U01028,P00701,5,1,0,0,50.0,2,2026-03-15T12:41:55+10:00,train
I00000474,Q000040,U01028,P00692,6,1,0,0,45.4,2,2026-03-15T12:41:55+10:00,train
I00000475,Q000040,U01028,P00712,7,1,1,0,39.7,2,2026-03-15T12:42:11+10:00,train
I00000476,Q000040,U01028,P00610,8,0,0,0,0,0,2026-03-15T12:41:59+10:00,train
I00000477,Q000040,U01028,P00706,9,0,0,0,0,0,2026-03-15T12:42:18+10:00,train
I00000478,Q000040,U01028,P00646,10,1,0,0,26.9,1,2026-03-15T12:42:55+10:00,train
I00000479,Q000040,U01028,P00688,11,0,0,0,0,1,2026-03-15T12:43:03+10:00,train
I00000480,Q000040,U01028,P00643,12,0,0,0,0,2,2026-03-15T12:43:09+10:00,train
I00000481,Q000041,U01889,P00104,1,1,0,0,35.3,2,2026-03-15T13:21:13+10:00,train
I00000482,Q000041,U01889,P00056,2,0,0,0,0,2,2026-03-15T13:21:49+10:00,train
I00000483,Q000041,U01889,P00118,3,1,0,0,57.0,2,2026-03-15T13:22:02+10:00,train
I00000484,Q000041,U01889,P00014,4,1,1,0,67.9,3,2026-03-15T13:21:59+10:00,train
I00000485,Q000041,U01889,P00097,5,1,0,0,32.4,2,2026-03-15T13:22:06+10:00,train
I00000486,Q000041,U01889,P00016,6,0,0,0,0,1,2026-03-15T13:22:09+10:00,train
I00000487,Q000041,U01889,P00029,7,1,1,1,55.5,3,2026-03-15T13:22:30+10:00,train
I00000488,Q000041,U01889,P00059,8,1,0,0,40.2,1,2026-03-15T13:22:35+10:00,train
I00000489,Q000041,U01889,P00041,9,1,0,0,47.8,2,2026-03-15T13:22:18+10:00,train
I00000490,Q000041,U01889,P00078,10,1,0,0,54.2,2,2026-03-15T13:22:12+10:00,train
I00000491,Q000041,U01889,P00070,11,1,0,0,21.2,1,2026-03-15T13:23:00+10:00,train
I00000492,Q000041,U01889,P00034,12,1,0,0,46.4,3,2026-03-15T13:23:10+10:00,train
I00000493,Q000042,U00280,P00029,1,1,0,0,67.1,3,2026-03-15T13:52:39+10:00,train
I00000494,Q000042,U00280,P00106,2,1,1,0,55.2,3,2026-03-15T13:52:59+10:00,train
I00000495,Q000042,U00280,P00120,3,1,0,0,32.2,2,2026-03-15T13:53:10+10:00,train
I00000496,Q000042,U00280,P00027,4,0,0,0,0,3,2026-03-15T13:53:05+10:00,train
I00000497,Q000042,U00280,P00017,5,0,0,0,0,2,2026-03-15T13:52:53+10:00,train
I00000498,Q000042,U00280,P00018,6,0,0,0,0,1,2026-03-15T13:52:44+10:00,train
I00000499,Q000042,U00280,P00084,7,0,0,0,0,1,2026-03-15T13:52:57+10:00,train
I00000500,Q000042,U00280,P00078,8,0,0,0,0,2,2026-03-15T13:53:21+10:00,train
I00000501,Q000042,U00280,P00011,9,0,0,0,0,0,2026-03-15T13:53:10+10:00,train
I00000502,Q000042,U00280,P00010,10,1,0,0,65.9,3,2026-03-15T13:53:13+10:00,train
I00000503,Q000042,U00280,P00040,11,0,0,0,0,1,2026-03-15T13:53:32+10:00,train
I00000504,Q000042,U00280,P00116,12,0,0,0,0,1,2026-03-15T13:53:48+10:00,train
I00000505,Q000043,U00400,P00059,1,1,1,1,49.7,3,2026-03-15T14:27:13+10:00,train
I00000506,Q000043,U00400,P00013,2,1,1,0,70.8,3,2026-03-15T14:27:23+10:00,train
I00000507,Q000043,U00400,P00062,3,0,0,0,0,3,2026-03-15T14:27:54+10:00,train
I00000508,Q000043,U00400,P00027,4,0,0,0,0,1,2026-03-15T14:27:30+10:00,train
I00000509,Q000043,U00400,P00077,5,1,0,0,52.1,3,2026-03-15T14:28:16+10:00,train
I00000510,Q000043,U00400,P00085,6,0,0,0,0,1,2026-03-15T14:27:43+10:00,train
I00000511,Q000043,U00400,P00099,7,0,0,0,0,3,2026-03-15T14:28:22+10:00,train
I00000512,Q000043,U00400,P00064,8,1,0,0,51.5,3,2026-03-15T14:28:04+10:00,train
I00000513,Q000043,U00400,P00022,9,1,1,0,56.0,3,2026-03-15T14:28:37+10:00,train
I00000514,Q000043,U00400,P00120,10,1,0,0,29.9,2,2026-03-15T14:28:26+10:00,train
I00000515,Q000043,U00400,P00019,11,1,1,0,6.8,1,2026-03-15T14:28:26+10:00,train
I00000516,Q000043,U00400,P00043,12,1,0,0,29.7,1,2026-03-15T14:28:57+10:00,train
I00000517,Q000044,U00072,P00287,1,0,0,0,0,3,2026-03-15T14:48:19+10:00,train
I00000518,Q000044,U00072,P00348,2,0,0,0,0,3,2026-03-15T14:48:16+10:00,train
I00000519,Q000044,U00072,P00257,3,1,1,0,48.8,2,2026-03-15T14:48:50+10:00,train
I00000520,Q000044,U00072,P00344,4,1,1,0,59.9,3,2026-03-15T14:48:43+10:00,train
I00000521,Q000044,U00072,P00265,5,0,0,0,0,3,2026-03-15T14:48:41+10:00,train
I00000522,Q000044,U00072,P00331,6,1,0,0,50.1,3,2026-03-15T14:49:02+10:00,train
I00000523,Q000044,U00072,P00289,7,1,0,0,37.8,2,2026-03-15T14:49:15+10:00,train
I00000524,Q000044,U00072,P00347,8,0,0,0,0,2,2026-03-15T14:49:35+10:00,train
I00000525,Q000044,U00072,P00277,9,1,0,0,42.8,3,2026-03-15T14:49:42+10:00,train
I00000526,Q000044,U00072,P00264,10,1,0,0,43.4,2,2026-03-15T14:49:21+10:00,train
I00000527,Q000044,U00072,P00327,11,0,0,0,0,3,2026-03-15T14:49:59+10:00,train
I00000528,Q000044,U00072,P00251,12,1,0,0,48.6,2,2026-03-15T14:49:44+10:00,train
I00000529,Q000045,U01638,P00087,1,0,0,0,0,2,2026-03-15T15:26:26+10:00,train
I00000530,Q000045,U01638,P00118,2,0,0,0,0,1,2026-03-15T15:27:03+10:00,train
I00000531,Q000045,U01638,P00100,3,1,1,0,57.7,3,2026-03-15T15:26:45+10:00,train
I00000532,Q000045,U01638,P00106,4,0,0,0,0,2,2026-03-15T15:26:31+10:00,train
I00000533,Q000045,U01638,P00048,5,1,1,1,62.5,3,2026-03-15T15:27:24+10:00,train
I00000534,Q000045,U01638,P00001,6,1,0,0,57.9,3,2026-03-15T15:27:10+10:00,train
I00000535,Q000045,U01638,P00085,7,1,0,0,33.4,2,2026-03-15T15:26:54+10:00,train
I00000536,Q000045,U01638,P00088,8,1,0,0,42.7,2,2026-03-15T15:27:21+10:00,train
I00000537,Q000045,U01638,P00022,9,1,0,0,31.0,1,2026-03-15T15:27:04+10:00,train
I00000538,Q000045,U01638,P00037,10,0,0,0,0,2,2026-03-15T15:27:47+10:00,train
I00000539,Q000045,U01638,P00036,11,1,0,0,41.3,1,2026-03-15T15:27:50+10:00,train
I00000540,Q000045,U01638,P00010,12,0,0,0,0,2,2026-03-15T15:27:41+10:00,train
I00000541,Q000046,U01245,P00567,1,0,0,0,0,0,2026-03-15T15:52:57+10:00,train
I00000542,Q000046,U01245,P00561,2,0,0,0,0,2,2026-03-15T15:52:14+10:00,train
I00000543,Q000046,U01245,P00557,3,1,0,0,45.4,2,2026-03-15T15:52:43+10:00,train
I00000544,Q000046,U01245,P00500,4,1,1,1,51.8,3,2026-03-15T15:52:46+10:00,train
I00000545,Q000046,U01245,P00544,5,0,0,0,0,2,2026-03-15T15:52:49+10:00,train
I00000546,Q000046,U01245,P00509,6,0,0,0,0,0,2026-03-15T15:53:28+10:00,train
I00000547,Q000046,U01245,P00594,7,0,0,0,0,2,2026-03-15T15:53:01+10:00,train
I00000548,Q000046,U01245,P00483,8,0,0,0,0,0,2026-03-15T15:52:58+10:00,train
I00000549,Q000046,U01245,P00499,9,0,0,0,0,2,2026-03-15T15:53:42+10:00,train
I00000550,Q000046,U01245,P00490,10,1,0,0,32.4,1,2026-03-15T15:53:33+10:00,train
I00000551,Q000046,U01245,P00560,11,0,0,0,0,0,2026-03-15T15:53:54+10:00,train
I00000552,Q000046,U01245,P00582,12,0,0,0,0,0,2026-03-15T15:53:44+10:00,train
I00000553,Q000047,U00963,P00649,1,0,0,0,0,3,2026-03-15T16:26:37+10:00,train
I00000554,Q000047,U00963,P00640,2,1,1,1,57.8,3,2026-03-15T16:27:01+10:00,train
I00000555,Q000047,U00963,P00694,3,1,1,0,61.9,3,2026-03-15T16:26:40+10:00,train
I00000556,Q000047,U00963,P00685,4,1,0,0,24.4,1,2026-03-15T16:26:30+10:00,train
