user_id,age_group,city_tier,price_sensitivity,preferred_brand,preferred_category,primary_use_case,created_at
U00280,25-34,二线,0.2765,极昼,键鼠套装,影音娱乐,2026-02-20T09:00:00+10:00
U00281,25-34,新一线,0.7132,极昼,头戴耳机,内容创作,2024-08-10T09:00:00+10:00
U00282,18-24,新一线,0.4803,星云,显示器,轻度游戏,2025-07-09T09:00:00+10:00
U00283,18-24,三线及以下,0.3111,澄光,头戴耳机,轻度游戏,2026-04-20T09:00:00+10:00
U00284,25-34,一线,0.5403,岚川,键鼠套装,内容创作,2025-08-27T09:00:00+10:00
U00285,18-24,新一线,0.6642,星云,显示器,差旅通勤,2025-12-02T09:00:00+10:00
U00286,25-34,新一线,0.2767,澄光,键鼠套装,内容创作,2025-08-20T09:00:00+10:00
U00287,25-34,三线及以下,0.3203,星云,平板电脑,影音娱乐,2026-04-21T09:00:00+10:00
U00288,25-34,新一线,0.7067,云驰,键鼠套装,影音娱乐,2025-05-02T09:00:00+10:00
U00289,18-24,一线,0.4207,澄光,键鼠套装,影音娱乐,2024-07-15T09:00:00+10:00
U00290,25-34,一线,0.6597,玄甲,头戴耳机,轻度游戏,2024-03-26T09:00:00+10:00
U00291,35-44,三线及以下,0.7269,玄甲,头戴耳机,编程开发,2026-02-26T09:00:00+10:00
U00292,18-24,新一线,0.9593,矩阵,键鼠套装,学习办公,2024-03-28T09:00:00+10:00
U00293,18-24,新一线,0.8708,极昼,智能手机,轻度游戏,2026-05-07T09:00:00+10:00
U00294,35-44,二线,0.1826,澄光,键鼠套装,内容创作,2024-12-09T09:00:00+10:00
U00295,35-44,二线,0.9503,森屿,显示器,学习办公,2026-02-08T09:00:00+10:00
U00296,25-34,新一线,0.3797,矩阵,键鼠套装,影音娱乐,2026-05-04T09:00:00+10:00
U00297,35-44,三线及以下,0.1307,澄光,键鼠套装,影音娱乐,2026-07-13T09:00:00+10:00
U00298,25-34,一线,0.0993,澄光,显示器,轻度游戏,2025-04-05T09:00:00+10:00
U00299,35-44,新一线,0.455,矩阵,笔记本电脑,编程开发,2025-08-11T09:00:00+10:00
U00300,25-34,新一线,0.2033,矩阵,平板电脑,轻度游戏,2024-09-22T09:00:00+10:00
U00301,25-34,一线,0.772,矩阵,键鼠套装,学习办公,2025-12-19T09:00:00+10:00
U00302,25-34,二线,0.5324,极昼,智能手机,编程开发,2024-09-14T09:00:00+10:00
U00303,25-34,二线,0.6911,云驰,键鼠套装,影音娱乐,2025-10-01T09:00:00+10:00
U00304,25-34,三线及以下,0.2675,极昼,笔记本电脑,学习办公,2025-08-07T09:00:00+10:00
U00305,35-44,二线,0.661,星云,键鼠套装,影音娱乐,2025-10-17T09:00:00+10:00
U00306,25-34,二线,0.838,岚川,笔记本电脑,轻度游戏,2026-06-10T09:00:00+10:00
U00307,18-24,三线及以下,0.8085,岚川,平板电脑,学习办公,2026-04-18T09:00:00+10:00
U00308,45+,新一线,0.4022,矩阵,头戴耳机,影音娱乐,2024-03-16T09:00:00+10:00
U00309,25-34,三线及以下,0.6744,云驰,平板电脑,轻度游戏,2025-12-31T09:00:00+10:00
U00310,18-24,二线,0.3473,极昼,键鼠套装,差旅通勤,2025-11-28T09:00:00+10:00
U00311,25-34,二线,0.4453,岚川,显示器,学习办公,2024-05-31T09:00:00+10:00
U00312,25-34,新一线,0.6,玄甲,智能手机,编程开发,2025-12-23T09:00:00+10:00
U00313,18-24,一线,0.3855,岚川,头戴耳机,学习办公,2024-08-25T09:00:00+10:00
U00314,25-34,二线,0.6772,森屿,智能手机,影音娱乐,2025-06-07T09:00:00+10:00
U00315,25-34,三线及以下,0.3157,澄光,头戴耳机,学习办公,2025-02-05T09:00:00+10:00
U00316,25-34,一线,0.5649,星云,键鼠套装,影音娱乐,2026-03-21T09:00:00+10:00
U00317,18-24,二线,0.0561,澄光,智能手机,差旅通勤,2026-02-14T09:00:00+10:00
U00318,25-34,一线,0.3427,澄光,显示器,学习办公,2025-05-18T09:00:00+10:00
U00319,25-34,二线,0.1623,森屿,键鼠套装,影音娱乐,2025-04-04T09:00:00+10:00
U00320,18-24,二线,0.2787,矩阵,智能手机,内容创作,2025-05-09T09:00:00+10:00
U00321,45+,一线,0.8285,云驰,平板电脑,影音娱乐,2024-06-17T09:00:00+10:00
U00322,45+,三线及以下,0.521,极昼,头戴耳机,学习办公,2025-10-04T09:00:00+10:00
U00323,25-34,新一线,0.282,星云,笔记本电脑,内容创作,2025-12-04T09:00:00+10:00
U00324,25-34,一线,0.4757,云驰,智能手机,内容创作,2025-12-07T09:00:00+10:00
U00325,18-24,三线及以下,0.63,澄光,显示器,差旅通勤,2025-01-22T09:00:00+10:00
U00326,18-24,三线及以下,0.1831,星云,平板电脑,编程开发,2026-02-11T09:00:00+10:00
U00327,45+,新一线,0.4415,玄甲,笔记本电脑,影音娱乐,2025-07-15T09:00:00+10:00
U00328,18-24,新一线,0.5164,森屿,键鼠套装,内容创作,2025-12-11T09:00:00+10:00
U00329,25-34,二线,0.7085,矩阵,平板电脑,内容创作,2025-10-10T09:00:00+10:00
U00330,18-24,二线,0.707,玄甲,显示器,影音娱乐,2025-11-29T09:00:00+10:00
U00331,18-24,二线,0.6134,矩阵,键鼠套装,影音娱乐,2026-04-03T09:00:00+10:00
U00332,35-44,一线,0.4895,极昼,头戴耳机,影音娱乐,2024-07-13T09:00:00+10:00
U00333,35-44,三线及以下,0.0869,星云,笔记本电脑,影音娱乐,2024-04-30T09:00:00+10:00
U00334,18-24,二线,0.7103,森屿,头戴耳机,编程开发,2025-03-09T09:00:00+10:00
U00335,45+,一线,0.5896,云驰,头戴耳机,编程开发,2025-07-27T09:00:00+10:00
U00336,25-34,新一线,0.7928,玄甲,头戴耳机,内容创作,2024-10-14T09:00:00+10:00
U00337,35-44,二线,0.8045,岚川,智能手机,轻度游戏,2024-09-26T09:00:00+10:00
U00338,25-34,一线,0.5867,澄光,平板电脑,内容创作,2024-06-04T09:00:00+10:00
U00339,45+,新一线,0.6949,云驰,笔记本电脑,编程开发,2026-05-28T09:00:00+10:00
U00340,25-34,新一线,0.2831,澄光,显示器,轻度游戏,2024-11-22T09:00:00+10:00
U00341,25-34,新一线,0.6206,澄光,智能手机,差旅通勤,2024-11-03T09:00:00+10:00
U00342,25-34,新一线,0.7287,岚川,显示器,差旅通勤,2024-05-04T09:00:00+10:00
U00343,18-24,三线及以下,0.4451,森屿,头戴耳机,影音娱乐,2025-05-01T09:00:00+10:00
U00344,35-44,二线,0.9124,矩阵,键鼠套装,内容创作,2025-05-14T09:00:00+10:00
U00345,18-24,一线,0.5847,矩阵,键鼠套装,差旅通勤,2024-08-31T09:00:00+10:00
U00346,18-24,二线,0.6854,矩阵,笔记本电脑,影音娱乐,2024-03-22T09:00:00+10:00
U00347,25-34,三线及以下,0.8134,岚川,显示器,内容创作,2024-03-19T09:00:00+10:00
U00348,35-44,二线,0.6735,岚川,智能手机,学习办公,2026-05-21T09:00:00+10:00
U00349,18-24,二线,0.4823,玄甲,平板电脑,编程开发,2025-01-02T09:00:00+10:00
U00350,25-34,二线,0.5404,森屿,显示器,编程开发,2024-08-30T09:00:00+10:00
U00351,25-34,三线及以下,0.2492,极昼,显示器,编程开发,2024-10-13T09:00:00+10:00
U00352,18-24,新一线,0.4454,澄光,头戴耳机,内容创作,2025-02-15T09:00:00+10:00
U00353,35-44,二线,0.653,森屿,笔记本电脑,编程开发,2026-01-02T09:00:00+10:00
U00354,25-34,二线,0.3531,云驰,显示器,影音娱乐,2025-06-17T09:00:00+10:00
U00355,35-44,一线,0.6741,岚川,智能手机,编程开发,2024-09-14T09:00:00+10:00
U00356,25-34,一线,0.9225,矩阵,键鼠套装,编程开发,2025-03-31T09:00:00+10:00
U00357,25-34,新一线,0.1329,云驰,平板电脑,差旅通勤,2026-07-11T09:00:00+10:00
U00358,18-24,新一线,0.5409,玄甲,显示器,编程开发,2025-12-27T09:00:00+10:00
U00359,18-24,二线,0.4951,岚川,笔记本电脑,内容创作,2024-09-09T09:00:00+10:00
U00360,25-34,二线,0.3518,玄甲,平板电脑,编程开发,2025-12-13T09:00:00+10:00
U00361,25-34,二线,0.3974,极昼,头戴耳机,内容创作,2026-03-25T09:00:00+10:00
U00362,25-34,一线,0.2099,极昼,智能手机,内容创作,2026-06-24T09:00:00+10:00
U00363,18-24,新一线,0.6891,云驰,智能手机,差旅通勤,2025-03-04T09:00:00+10:00
U00364,25-34,三线及以下,0.574,矩阵,键鼠套装,内容创作,2026-01-22T09:00:00+10:00
U00365,18-24,二线,0.4434,玄甲,显示器,轻度游戏,2026-07-28T09:00:00+10:00
U00366,45+,新一线,0.8337,森屿,平板电脑,编程开发,2025-02-10T09:00:00+10:00
U00367,18-24,三线及以下,0.9535,星云,智能手机,轻度游戏,2026-04-13T09:00:00+10:00
U00368,25-34,二线,0.5673,极昼,笔记本电脑,差旅通勤,2025-06-30T09:00:00+10:00
U00369,18-24,新一线,0.2607,极昼,笔记本电脑,轻度游戏,2024-11-20T09:00:00+10:00
U00370,18-24,二线,0.8449,星云,智能手机,学习办公,2025-06-13T09:00:00+10:00
U00371,25-34,一线,0.7331,云驰,键鼠套装,编程开发,2024-09-28T09:00:00+10:00
U00372,18-24,一线,0.6459,玄甲,笔记本电脑,学习办公,2024-08-15T09:00:00+10:00
U00373,18-24,新一线,0.476,星云,笔记本电脑,轻度游戏,2025-01-22T09:00:00+10:00
U00374,35-44,二线,0.5044,森屿,智能手机,学习办公,2026-05-16T09:00:00+10:00
U00375,25-34,新一线,0.789,澄光,笔记本电脑,内容创作,2026-01-17T09:00:00+10:00
U00376,35-44,新一线,0.7751,森屿,智能手机,差旅通勤,2025-06-20T09:00:00+10:00
U00377,25-34,二线,0.2495,玄甲,头戴耳机,轻度游戏,2024-07-19T09:00:00+10:00
U00378,25-34,一线,0.2445,矩阵,平板电脑,影音娱乐,2024-10-21T09:00:00+10:00
U00379,25-34,二线,0.5382,森屿,智能手机,差旅通勤,2024-05-27T09:00:00+10:00
U00380,35-44,二线,0.8115,澄光,平板电脑,影音娱乐,2024-07-08T09:00:00+10:00
U00381,18-24,一线,0.7556,矩阵,头戴耳机,差旅通勤,2025-10-17T09:00:00+10:00
U00382,25-34,二线,0.75,玄甲,键鼠套装,学习办公,2024-10-07T09:00:00+10:00
U00383,25-34,新一线,0.367,玄甲,平板电脑,学习办公,2024-04-29T09:00:00+10:00
U00384,45+,三线及以下,0.8278,极昼,键鼠套装,学习办公,2025-10-29T09:00:00+10:00
U00385,25-34,二线,0.6888,玄甲,显示器,轻度游戏,2025-07-26T09:00:00+10:00
U00386,18-24,新一线,0.3665,澄光,显示器,轻度游戏,2026-03-04T09:00:00+10:00
U00387,18-24,新一线,0.5461,矩阵,笔记本电脑,影音娱乐,2024-09-08T09:00:00+10:00
U00388,25-34,一线,0.9537,云驰,头戴耳机,影音娱乐,2026-03-17T09:00:00+10:00
U00389,18-24,新一线,0.8109,岚川,头戴耳机,内容创作,2026-02-23T09:00:00+10:00
U00390,25-34,新一线,0.4259,极昼,头戴耳机,轻度游戏,2024-04-24T09:00:00+10:00
U00391,18-24,新一线,0.1572,矩阵,笔记本电脑,差旅通勤,2026-03-26T09:00:00+10:00
U00392,25-34,二线,0.5602,森屿,头戴耳机,轻度游戏,2025-05-31T09:00:00+10:00
U00393,25-34,三线及以下,0.5388,矩阵,平板电脑,差旅通勤,2026-06-24T09:00:00+10:00
U00394,35-44,一线,0.3606,矩阵,平板电脑,影音娱乐,2025-08-15T09:00:00+10:00
U00395,18-24,三线及以下,0.546,矩阵,头戴耳机,轻度游戏,2025-05-08T09:00:00+10:00
U00396,45+,三线及以下,0.4722,澄光,键鼠套装,学习办公,2024-09-26T09:00:00+10:00
U00397,18-24,一线,0.4841,矩阵,智能手机,轻度游戏,2025-01-09T09:00:00+10:00
U00398,25-34,二线,0.4899,森屿,平板电脑,学习办公,2026-04-21T09:00:00+10:00
U00399,18-24,新一线,0.4013,澄光,键鼠套装,学习办公,2024-12-18T09:00:00+10:00
U00400,35-44,三线及以下,0.4096,澄光,显示器,影音娱乐,2024-07-18T09:00:00+10:00
U00401,45+,一线,0.6703,极昼,键鼠套装,轻度游戏,2025-09-25T09:00:00+10:00
U00402,18-24,新一线,0.4057,星云,头戴耳机,差旅通勤,2026-07-03T09:00:00+10:00
U00403,25-34,一线,0.2613,森屿,平板电脑,影音娱乐,2025-03-05T09:00:00+10:00
U00404,25-34,新一线,0.4727,澄光,智能手机,影音娱乐,2024-07-15T09:00:00+10:00
U00405,18-24,新一线,0.8361,玄甲,智能手机,学习办公,2024-09-26T09:00:00+10:00
U00406,18-24,新一线,0.4025,澄光,平板电脑,轻度游戏,2024-09-04T09:00:00+10:00
U00407,18-24,一线,0.1182,玄甲,笔记本电脑,影音娱乐,2026-06-27T09:00:00+10:00
U00408,25-34,一线,0.5847,玄甲,平板电脑,编程开发,2025-07-27T09:00:00+10:00
U00409,25-34,新一线,0.1556,玄甲,头戴耳机,编程开发,2025-02-13T09:00:00+10:00
U00410,18-24,新一线,0.2371,极昼,键鼠套装,差旅通勤,2025-05-26T09:00:00+10:00
U00411,25-34,新一线,0.799,极昼,平板电脑,差旅通勤,2025-09-12T09:00:00+10:00
U00412,25-34,二线,0.4118,矩阵,头戴耳机,差旅通勤,2024-03-15T09:00:00+10:00
U00413,35-44,一线,0.5102,云驰,显示器,影音娱乐,2024-10-06T09:00:00+10:00
U00414,25-34,一线,0.6329,云驰,头戴耳机,轻度游戏,2024-04-26T09:00:00+10:00
U00415,45+,新一线,0.4083,极昼,笔记本电脑,轻度游戏,2025-07-17T09:00:00+10:00
U00416,18-24,一线,0.8131,矩阵,键鼠套装,轻度游戏,2024-11-06T09:00:00+10:00
U00417,25-34,二线,0.4318,森屿,键鼠套装,学习办公,2025-07-04T09:00:00+10:00
U00418,45+,一线,0.4656,矩阵,笔记本电脑,轻度游戏,2025-09-19T09:00:00+10:00
U00419,18-24,二线,0.6172,星云,笔记本电脑,差旅通勤,2025-08-05T09:00:00+10:00
U00420,45+,一线,0.8165,岚川,键鼠套装,编程开发,2025-03-26T09:00:00+10:00
U00421,35-44,一线,0.149,澄光,键鼠套装,轻度游戏,2025-09-21T09:00:00+10:00
U00422,25-34,三线及以下,0.4355,极昼,头戴耳机,差旅通勤,2025-10-19T09:00:00+10:00
U00423,18-24,三线及以下,0.7508,星云,笔记本电脑,编程开发,2024-08-28T09:00:00+10:00
U00424,35-44,二线,0.4251,岚川,笔记本电脑,影音娱乐,2025-10-15T09:00:00+10:00
U00425,18-24,一线,0.4968,极昼,笔记本电脑,编程开发,2025-09-24T09:00:00+10:00
U00426,18-24,一线,0.7396,澄光,平板电脑,差旅通勤,2025-05-11T09:00:00+10:00
U00427,18-24,新一线,0.5592,岚川,头戴耳机,差旅通勤,2024-09-11T09:00:00+10:00
U00428,25-34,新一线,0.7136,云驰,笔记本电脑,轻度游戏,2025-08-27T09:00:00+10:00
U00429,18-24,新一线,0.2227,极昼,笔记本电脑,编程开发,2026-05-15T09:00:00+10:00
U00430,35-44,二线,0.7133,森屿,头戴耳机,学习办公,2024-08-24T09:00:00+10:00
U00431,25-34,一线,0.3387,矩阵,键鼠套装,编程开发,2026-05-13T09:00:00+10:00
U00432,35-44,一线,0.3292,极昼,智能手机,影音娱乐,2026-01-13T09:00:00+10:00
U00433,35-44,新一线,0.4966,星云,头戴耳机,影音娱乐,2025-02-17T09:00:00+10:00
U00434,18-24,一线,0.7863,星云,键鼠套装,轻度游戏,2024-04-29T09:00:00+10:00
U00435,25-34,二线,0.2373,岚川,平板电脑,学习办公,2025-01-29T09:00:00+10:00
U00436,18-24,新一线,0.4577,矩阵,头戴耳机,学习办公,2026-07-24T09:00:00+10:00
U00437,35-44,新一线,0.1884,极昼,笔记本电脑,差旅通勤,2026-05-11T09:00:00+10:00
U00438,45+,三线及以下,0.8155,矩阵,键鼠套装,差旅通勤,2024-06-20T09:00:00+10:00
U00439,18-24,一线,0.6337,云驰,头戴耳机,编程开发,2025-08-31T09:00:00+10:00
U00440,25-34,一线,0.4588,极昼,显示器,编程开发,2026-02-11T09:00:00+10:00
U00441,25-34,三线及以下,0.499,星云,头戴耳机,编程开发,2025-05-19T09:00:00+10:00
U00442,35-44,三线及以下,0.0516,星云,头戴耳机,学习办公,2024-09-01T09:00:00+10:00
U00443,25-34,新一线,0.4922,岚川,智能手机,差旅通勤,2025-09-03T09:00:00+10:00
U00444,25-34,新一线,0.6776,森屿,头戴耳机,内容创作,2025-07-09T09:00:00+10:00
U00445,25-34,一线,0.1885,星云,笔记本电脑,影音娱乐,2025-12-02T09:00:00+10:00
U00446,45+,新一线,0.6826,云驰,显示器,差旅通勤,2025-08-14T09:00:00+10:00
U00447,35-44,二线,0.8017,岚川,智能手机,差旅通勤,2026-02-16T09:00:00+10:00
U00448,25-34,新一线,0.172,矩阵,笔记本电脑,学习办公,2024-08-20T09:00:00+10:00
U00449,18-24,二线,0.127,极昼,头戴耳机,轻度游戏,2025-06-27T09:00:00+10:00
U00450,18-24,二线,0.3989,星云,笔记本电脑,差旅通勤,2026-07-03T09:00:00+10:00
U00451,18-24,一线,0.6424,森屿,平板电脑,轻度游戏,2026-01-19T09:00:00+10:00
U00452,18-24,二线,0.3929,星云,显示器,编程开发,2024-05-13T09:00:00+10:00
U00453,45+,新一线,0.3702,星云,智能手机,学习办公,2024-11-14T09:00:00+10:00
U00454,18-24,新一线,0.533,矩阵,键鼠套装,差旅通勤,2026-04-29T09:00:00+10:00
U00455,25-34,新一线,0.6493,云驰,智能手机,轻度游戏,2025-06-02T09:00:00+10:00
U00456,45+,三线及以下,0.6604,岚川,平板电脑,内容创作,2024-04-14T09:00:00+10:00
U00457,25-34,新一线,0.1849,云驰,笔记本电脑,轻度游戏,2024-09-15T09:00:00+10:00
U00458,18-24,新一线,0.2356,森屿,键鼠套装,编程开发,2024-06-17T09:00:00+10:00
U00459,25-34,二线,0.4288,云驰,键鼠套装,影音娱乐,2024-11-13T09:00:00+10:00
U00460,25-34,一线,0.5897,玄甲,平板电脑,差旅通勤,2024-07-27T09:00:00+10:00
U00461,25-34,一线,0.4115,澄光,笔记本电脑,学习办公,2026-02-28T09:00:00+10:00
U00462,18-24,三线及以下,0.4474,星云,显示器,差旅通勤,2025-07-01T09:00:00+10:00
U00463,18-24,新一线,0.5655,玄甲,键鼠套装,学习办公,2024-06-29T09:00:00+10:00
U00464,25-34,三线及以下,0.3404,云驰,键鼠套装,内容创作,2024-10-23T09:00:00+10:00
U00465,25-34,新一线,0.499,岚川,智能手机,轻度游戏,2024-06-12T09:00:00+10:00
U00466,18-24,新一线,0.7913,岚川,笔记本电脑,差旅通勤,2025-10-30T09:00:00+10:00
U00467,35-44,新一线,0.3169,森屿,显示器,轻度游戏,2024-11-21T09:00:00+10:00
U00468,25-34,新一线,0.6876,森屿,键鼠套装,轻度游戏,2025-02-13T09:00:00+10:00
U00469,25-34,三线及以下,0.4431,岚川,智能手机,编程开发,2026-04-21T09:00:00+10:00
U00470,18-24,一线,0.805,岚川,键鼠套装,影音娱乐,2025-11-05T09:00:00+10:00
U00471,25-34,一线,0.9861,星云,平板电脑,编程开发,2025-02-22T09:00:00+10:00
U00472,35-44,二线,0.6204,极昼,平板电脑,影音娱乐,2025-04-06T09:00:00+10:00
U00473,25-34,一线,0.5765,澄光,头戴耳机,内容创作,2024-12-06T09:00:00+10:00
U00474,25-34,新一线,0.2466,森屿,头戴耳机,差旅通勤,2025-08-17T09:00:00+10:00
U00475,45+,二线,0.6158,星云,键鼠套装,差旅通勤,2025-11-24T09:00:00+10:00
U00476,35-44,一线,0.4859,星云,显示器,影音娱乐,2024-06-01T09:00:00+10:00
U00477,25-34,三线及以下,0.7618,岚川,键鼠套装,内容创作,2026-04-03T09:00:00+10:00
U00478,25-34,一线,0.4469,云驰,显示器,轻度游戏,2026-02-09T09:00:00+10:00
U00479,25-34,二线,0.6054,星云,显示器,轻度游戏,2024-06-28T09:00:00+10:00
U00480,18-24,二线,0.5943,澄光,键鼠套装,学习办公,2024-04-28T09:00:00+10:00
U00481,25-34,二线,0.7223,森屿,显示器,差旅通勤,2026-03-13T09:00:00+10:00
U00482,45+,二线,0.2961,矩阵,平板电脑,学习办公,2024-07-03T09:00:00+10:00
U00483,25-34,一线,0.5382,极昼,笔记本电脑,轻度游戏,2026-02-22T09:00:00+10:00
U00484,18-24,一线,0.8992,云驰,键鼠套装,影音娱乐,2024-06-23T09:00:00+10:00
U00485,25-34,一线,0.2575,星云,笔记本电脑,学习办公,2025-01-28T09:00:00+10:00
U00486,25-34,新一线,0.6454,云驰,键鼠套装,影音娱乐,2025-04-20T09:00:00+10:00
U00487,18-24,三线及以下,0.5891,极昼,平板电脑,差旅通勤,2026-07-13T09:00:00+10:00
U00488,35-44,新一线,0.6882,澄光,平板电脑,内容创作,2024-07-05T09:00:00+10:00
U00489,35-44,一线,0.2431,澄光,键鼠套装,编程开发,2026-03-09T09:00:00+10:00
U00490,25-34,一线,0.2926,星云,头戴耳机,学习办公,2026-06-07T09:00:00+10:00
U00491,18-24,一线,0.2196,星云,显示器,影音娱乐,2026-01-01T09:00:00+10:00
U00492,25-34,新一线,0.3711,森屿,智能手机,差旅通勤,2024-08-09T09:00:00+10:00
U00493,25-34,新一线,0.2615,森屿,平板电脑,编程开发,2026-02-18T09:00:00+10:00
U00494,35-44,三线及以下,0.3522,澄光,笔记本电脑,内容创作,2025-04-14T09:00:00+10:00
U00495,18-24,一线,0.4667,森屿,笔记本电脑,内容创作,2024-12-20T09:00:00+10:00
U00496,45+,一线,0.6202,云驰,显示器,学习办公,2025-05-19T09:00:00+10:00
U00497,35-44,一线,0.4559,岚川,头戴耳机,编程开发,2024-06-21T09:00:00+10:00
U00498,18-24,新一线,0.5007,澄光,笔记本电脑,内容创作,2024-10-28T09:00:00+10:00
U00499,18-24,一线,0.6408,云驰,平板电脑,学习办公,2025-10-14T09:00:00+10:00
U00500,35-44,新一线,0.3218,森屿,智能手机,影音娱乐,2026-02-19T09:00:00+10:00
U00501,25-34,新一线,0.8557,矩阵,头戴耳机,内容创作,2025-04-08T09:00:00+10:00
U00502,25-34,三线及以下,0.583,澄光,智能手机,差旅通勤,2024-03-26T09:00:00+10:00
U00503,25-34,二线,0.4359,极昼,平板电脑,内容创作,2025-01-17T09:00:00+10:00
U00504,18-24,新一线,0.2846,森屿,头戴耳机,编程开发,2026-04-26T09:00:00+10:00
U00505,18-24,二线,0.9821,岚川,头戴耳机,影音娱乐,2024-07-08T09:00:00+10:00
U00506,25-34,二线,0.4874,岚川,笔记本电脑,编程开发,2025-01-13T09:00:00+10:00
U00507,18-24,新一线,0.3386,玄甲,显示器,内容创作,2024-09-01T09:00:00+10:00
U00508,18-24,一线,0.3994,森屿,显示器,差旅通勤,2025-05-25T09:00:00+10:00
U00509,35-44,二线,0.2915,岚川,显示器,编程开发,2026-03-26T09:00:00+10:00
U00510,45+,二线,0.5923,澄光,键鼠套装,学习办公,2024-04-07T09:00:00+10:00
