review_id,product_id,user_id,rating,review_text,helpful_votes,review_time
R000201,P00324,U00692,4,续航表现符合预期；音质和降噪好、屏幕素质好、性能流畅方面体验较突出。,122,2025-03-04T09:00:00+10:00
R000202,P00324,U01406,4,屏幕观感不错；音质和降噪好、屏幕素质好、性能流畅方面体验较突出。,4,2025-01-29T09:00:00+10:00
R000203,P00068,U00459,4,续航表现符合预期；性能流畅、屏幕素质好、办公效率高方面体验较突出。,140,2025-02-22T09:00:00+10:00
R000204,P00383,U01485,5,续航表现符合预期；续航持久、品质可靠、音质和降噪好方面体验较突出。,71,2024-10-08T09:00:00+10:00
R000205,P00703,U00415,5,日常使用很流畅；连接稳定、轻便易携带、品质可靠方面体验较突出。,116,2025-07-05T09:00:00+10:00
R000206,P00554,U01977,5,连接稳定；游戏体验稳定、屏幕素质好、办公效率高方面体验较突出。,21,2025-03-29T09:00:00+10:00
R000207,P00172,U01735,3,功能够用，细节中规中矩；轻便易携带、续航持久、性能流畅方面体验较突出。,109,2025-11-22T09:00:00+10:00
R000208,P00299,U00054,4,做工扎实；屏幕素质好、续航持久、轻便易携带方面体验较突出。,129,2025-08-12T09:00:00+10:00
R000209,P00700,U00831,5,做工扎实；轻便易携带、连接稳定、办公效率高方面体验较突出。,150,2025-08-28T09:00:00+10:00
R000210,P00393,U00061,3,功能够用，细节中规中矩；音质和降噪好、轻便易携带、续航持久方面体验较突出。,140,2026-03-23T09:00:00+10:00
R000211,P00315,U00128,5,续航表现符合预期；屏幕素质好、轻便易携带、音质和降噪好方面体验较突出。,69,2024-12-26T09:00:00+10:00
R000212,P00718,U02000,5,做工扎实；轻便易携带、办公效率高、游戏体验稳定方面体验较突出。,114,2025-12-20T09:00:00+10:00
R000213,P00630,U00117,5,屏幕观感不错；轻便易携带、办公效率高、品质可靠方面体验较突出。,107,2025-04-08T09:00:00+10:00
R000214,P00228,U02344,4,连接稳定；续航持久、屏幕素质好、连接稳定方面体验较突出。,180,2026-07-26T09:00:00+10:00
R000215,P00616,U01389,5,续航表现符合预期；连接稳定、办公效率高、游戏体验稳定方面体验较突出。,136,2026-05-17T09:00:00+10:00
R000216,P00430,U01732,5,性价比可以；轻便易携带、音质和降噪好、续航持久方面体验较突出。,174,2026-05-24T09:00:00+10:00
R000217,P00092,U00180,4,日常使用很流畅；办公效率高、游戏体验稳定、续航持久方面体验较突出。,86,2026-01-08T09:00:00+10:00
R000218,P00014,U01435,4,做工扎实；续航持久、办公效率高、游戏体验稳定方面体验较突出。,129,2025-06-05T09:00:00+10:00
R000219,P00171,U01681,3,整体满意，但仍有提升空间；性能流畅、屏幕素质好、轻便易携带方面体验较突出。,106,2025-02-21T09:00:00+10:00
R000220,P00672,U00807,5,日常使用很流畅；轻便易携带、品质可靠、连接稳定方面体验较突出。,145,2026-03-01T09:00:00+10:00
R000221,P00330,U00151,5,续航表现符合预期；轻便易携带、性能流畅、音质和降噪好方面体验较突出。,107,2024-12-07T09:00:00+10:00
R000222,P00067,U02154,3,功能够用，细节中规中矩；屏幕素质好、办公效率高、性能流畅方面体验较突出。,32,2025-09-11T09:00:00+10:00
R000223,P00354,U00978,3,适合特定场景，购买前建议对比；轻便易携带、屏幕素质好、续航持久方面体验较突出。,70,2024-12-19T09:00:00+10:00
R000224,P00177,U01933,4,屏幕观感不错；拍照清晰、性能流畅、屏幕素质好方面体验较突出。,127,2026-06-01T09:00:00+10:00
R000225,P00487,U01409,5,性价比可以；品质可靠、办公效率高、游戏体验稳定方面体验较突出。,118,2026-03-30T09:00:00+10:00
R000226,P00181,U02025,4,屏幕观感不错；屏幕素质好、性能流畅、轻便易携带方面体验较突出。,70,2025-08-27T09:00:00+10:00
R000227,P00126,U00328,4,连接稳定；性能流畅、连接稳定、轻便易携带方面体验较突出。,58,2025-09-15T09:00:00+10:00
R000228,P00560,U00358,3,整体满意，但仍有提升空间；连接稳定、游戏体验稳定、屏幕素质好方面体验较突出。,76,2025-11-24T09:00:00+10:00
R000229,P00307,U02036,4,性价比可以；轻便易携带、性能流畅、音质和降噪好方面体验较突出。,58,2025-06-22T09:00:00+10:00
R000230,P00211,U01398,4,续航表现符合预期；拍照清晰、轻便易携带、性能流畅方面体验较突出。,114,2024-09-22T09:00:00+10:00
R000231,P00315,U00526,4,做工扎实；屏幕素质好、轻便易携带、音质和降噪好方面体验较突出。,106,2024-12-18T09:00:00+10:00
R000232,P00082,U00304,3,整体满意，但仍有提升空间；性能流畅、办公效率高、轻便易携带方面体验较突出。,59,2025-08-23T09:00:00+10:00
R000233,P00183,U01345,4,性价比可以；轻便易携带、续航持久、拍照清晰方面体验较突出。,114,2024-10-22T09:00:00+10:00
R000234,P00461,U00314,4,做工扎实；续航持久、音质和降噪好、连接稳定方面体验较突出。,34,2026-02-22T09:00:00+10:00
R000235,P00166,U00123,5,日常使用很流畅；拍照清晰、性能流畅、轻便易携带方面体验较突出。,172,2026-08-06T09:00:00+10:00
R000236,P00262,U02470,4,性价比可以；轻便易携带、续航持久、屏幕素质好方面体验较突出。,145,2026-08-01T09:00:00+10:00
R000237,P00653,U00820,5,日常使用很流畅；轻便易携带、办公效率高、连接稳定方面体验较突出。,70,2025-11-06T09:00:00+10:00
R000238,P00533,U00770,5,做工扎实；连接稳定、办公效率高、游戏体验稳定方面体验较突出。,3,2025-06-27T09:00:00+10:00
R000239,P00296,U00664,4,做工扎实；续航持久、办公效率高、轻便易携带方面体验较突出。,136,2026-01-26T09:00:00+10:00
R000240,P00076,U00287,5,屏幕观感不错；轻便易携带、续航持久、性能流畅方面体验较突出。,101,2026-02-25T09:00:00+10:00
R000241,P00467,U00408,3,整体满意，但仍有提升空间；连接稳定、品质可靠、音质和降噪好方面体验较突出。,24,2026-06-23T09:00:00+10:00
R000242,P00394,U02321,5,日常使用很流畅；音质和降噪好、续航持久、轻便易携带方面体验较突出。,84,2025-12-31T09:00:00+10:00
R000243,P00090,U00154,5,连接稳定；轻便易携带、游戏体验稳定、续航持久方面体验较突出。,100,2026-01-04T09:00:00+10:00
R000244,P00214,U01816,3,整体满意，但仍有提升空间；屏幕素质好、拍照清晰、连接稳定方面体验较突出。,125,2025-12-08T09:00:00+10:00
R000245,P00036,U00490,5,日常使用很流畅；续航持久、办公效率高、性能流畅方面体验较突出。,92,2024-12-19T09:00:00+10:00
R000246,P00384,U00480,4,续航表现符合预期；连接稳定、品质可靠、轻便易携带方面体验较突出。,25,2025-10-07T09:00:00+10:00
R000247,P00424,U01364,3,适合特定场景，购买前建议对比；轻便易携带、音质和降噪好、续航持久方面体验较突出。,139,2024-10-06T09:00:00+10:00
R000248,P00072,U02421,3,整体满意，但仍有提升空间；游戏体验稳定、屏幕素质好、续航持久方面体验较突出。,147,2026-04-01T09:00:00+10:00
R000249,P00325,U01970,5,性价比可以；音质和降噪好、轻便易携带、屏幕素质好方面体验较突出。,125,2025-02-15T09:00:00+10:00
R000250,P00415,U00058,5,续航表现符合预期；连接稳定、续航持久、音质和降噪好方面体验较突出。,93,2026-05-16T09:00:00+10:00
R000251,P00034,U02083,5,日常使用很流畅；屏幕素质好、续航持久、性能流畅方面体验较突出。,90,2025-11-12T09:00:00+10:00
R000252,P00228,U01001,4,做工扎实；续航持久、屏幕素质好、连接稳定方面体验较突出。,150,2026-04-29T09:00:00+10:00
R000253,P00568,U02023,5,做工扎实；游戏体验稳定、连接稳定、办公效率高方面体验较突出。,95,2026-02-06T09:00:00+10:00
R000254,P00493,U02142,5,续航表现符合预期；连接稳定、屏幕素质好、品质可靠方面体验较突出。,119,2026-06-08T09:00:00+10:00
R000255,P00646,U00677,4,做工扎实；轻便易携带、连接稳定、办公效率高方面体验较突出。,123,2024-12-31T09:00:00+10:00
R000256,P00227,U02026,4,续航表现符合预期；续航持久、屏幕素质好、拍照清晰方面体验较突出。,148,2026-06-22T09:00:00+10:00
R000257,P00084,U00551,4,连接稳定；轻便易携带、续航持久、办公效率高方面体验较突出。,53,2025-04-06T09:00:00+10:00
R000258,P00561,U00596,5,日常使用很流畅；屏幕素质好、办公效率高、连接稳定方面体验较突出。,113,2024-11-18T09:00:00+10:00
R000259,P00627,U00676,4,屏幕观感不错；游戏体验稳定、连接稳定、办公效率高方面体验较突出。,58,2026-05-18T09:00:00+10:00
R000260,P00314,U00735,4,续航表现符合预期；性能流畅、音质和降噪好、办公效率高方面体验较突出。,50,2024-11-01T09:00:00+10:00
R000261,P00433,U01303,4,做工扎实；连接稳定、续航持久、音质和降噪好方面体验较突出。,133,2024-12-20T09:00:00+10:00
R000262,P00315,U00337,5,性价比可以；屏幕素质好、轻便易携带、音质和降噪好方面体验较突出。,45,2026-03-30T09:00:00+10:00
R000263,P00548,U02079,5,屏幕观感不错；办公效率高、品质可靠、游戏体验稳定方面体验较突出。,180,2026-03-23T09:00:00+10:00
R000264,P00033,U00101,3,功能够用，细节中规中矩；办公效率高、性能流畅、轻便易携带方面体验较突出。,1,2024-12-25T09:00:00+10:00
R000265,P00516,U01369,5,续航表现符合预期；品质可靠、连接稳定、游戏体验稳定方面体验较突出。,164,2026-03-08T09:00:00+10:00
R000266,P00052,U00264,4,屏幕观感不错；轻便易携带、办公效率高、游戏体验稳定方面体验较突出。,115,2026-08-03T09:00:00+10:00
R000267,P00332,U02098,3,适合特定场景，购买前建议对比；续航持久、办公效率高、屏幕素质好方面体验较突出。,130,2025-05-14T09:00:00+10:00
R000268,P00252,U02281,5,屏幕观感不错；办公效率高、轻便易携带、性能流畅方面体验较突出。,168,2024-10-06T09:00:00+10:00
R000269,P00674,U01282,5,日常使用很流畅；轻便易携带、办公效率高、游戏体验稳定方面体验较突出。,90,2025-10-25T09:00:00+10:00
R000270,P00546,U00379,4,性价比可以；办公效率高、游戏体验稳定、屏幕素质好方面体验较突出。,92,2026-03-18T09:00:00+10:00
R000271,P00330,U01650,3,适合特定场景，购买前建议对比；轻便易携带、性能流畅、音质和降噪好方面体验较突出。,112,2025-02-18T09:00:00+10:00
R000272,P00176,U02456,4,做工扎实；拍照清晰、连接稳定、轻便易携带方面体验较突出。,83,2025-05-08T09:00:00+10:00
R000273,P00253,U00367,5,续航表现符合预期；性能流畅、屏幕素质好、音质和降噪好方面体验较突出。,53,2025-12-22T09:00:00+10:00
R000274,P00474,U01400,3,适合特定场景，购买前建议对比；续航持久、音质和降噪好、轻便易携带方面体验较突出。,57,2025-01-24T09:00:00+10:00
R000275,P00289,U00325,5,续航表现符合预期；屏幕素质好、办公效率高、轻便易携带方面体验较突出。,151,2025-03-05T09:00:00+10:00
R000276,P00430,U00766,4,续航表现符合预期；轻便易携带、音质和降噪好、续航持久方面体验较突出。,124,2025-10-23T09:00:00+10:00
R000277,P00715,U01778,4,续航表现符合预期；轻便易携带、品质可靠、游戏体验稳定方面体验较突出。,34,2026-04-07T09:00:00+10:00
R000278,P00418,U01739,4,日常使用很流畅；轻便易携带、连接稳定、续航持久方面体验较突出。,49,2025-06-21T09:00:00+10:00
R000279,P00590,U00485,5,连接稳定；办公效率高、品质可靠、屏幕素质好方面体验较突出。,103,2025-01-21T09:00:00+10:00
R000280,P00421,U00971,5,性价比可以；轻便易携带、续航持久、连接稳定方面体验较突出。,36,2025-06-11T09:00:00+10:00
R000281,P00618,U01859,4,性价比可以；品质可靠、连接稳定、办公效率高方面体验较突出。,92,2025-07-27T09:00:00+10:00
R000282,P00174,U00823,5,屏幕观感不错；续航持久、轻便易携带、连接稳定方面体验较突出。,55,2026-08-19T09:00:00+10:00
R000283,P00357,U00704,4,做工扎实；办公效率高、屏幕素质好、续航持久方面体验较突出。,109,2024-11-20T09:00:00+10:00
R000284,P00617,U02382,4,屏幕观感不错；连接稳定、品质可靠、轻便易携带方面体验较突出。,151,2026-08-20T09:00:00+10:00
R000285,P00539,U01526,4,性价比可以；品质可靠、屏幕素质好、连接稳定方面体验较突出。,20,2026-02-13T09:00:00+10:00
R000286,P00114,U01701,4,性价比可以；续航持久、游戏体验稳定、办公效率高方面体验较突出。,163,2025-02-21T09:00:00+10:00
R000287,P00277,U02164,5,连接稳定；轻便易携带、屏幕素质好、续航持久方面体验较突出。,67,2025-03-06T09:00:00+10:00
R000288,P00024,U01968,4,性价比可以；办公效率高、游戏体验稳定、屏幕素质好方面体验较突出。,105,2025-09-09T09:00:00+10:00
R000289,P00266,U00759,5,做工扎实；屏幕素质好、音质和降噪好、续航持久方面体验较突出。,122,2025-02-22T09:00:00+10:00
R000290,P00342,U01084,5,屏幕观感不错；续航持久、轻便易携带、屏幕素质好方面体验较突出。,135,2025-06-26T09:00:00+10:00
R000291,P00043,U00784,4,屏幕观感不错；办公效率高、性能流畅、续航持久方面体验较突出。,127,2025-12-10T09:00:00+10:00
R000292,P00703,U00019,4,续航表现符合预期；连接稳定、轻便易携带、品质可靠方面体验较突出。,96,2026-01-07T09:00:00+10:00
R000293,P00707,U01564,4,日常使用很流畅；品质可靠、游戏体验稳定、办公效率高方面体验较突出。,107,2026-02-23T09:00:00+10:00
R000294,P00185,U00717,4,屏幕观感不错；性能流畅、轻便易携带、续航持久方面体验较突出。,23,2025-09-13T09:00:00+10:00
R000295,P00245,U00250,4,续航表现符合预期；续航持久、办公效率高、音质和降噪好方面体验较突出。,23,2026-05-18T09:00:00+10:00
R000296,P00596,U00487,5,连接稳定；连接稳定、游戏体验稳定、屏幕素质好方面体验较突出。,24,2025-04-01T09:00:00+10:00
R000297,P00103,U01697,5,续航表现符合预期；屏幕素质好、性能流畅、办公效率高方面体验较突出。,74,2025-08-13T09:00:00+10:00
R000298,P00194,U00839,5,做工扎实；性能流畅、屏幕素质好、连接稳定方面体验较突出。,48,2025-03-28T09:00:00+10:00
R000299,P00160,U02381,4,续航表现符合预期；拍照清晰、连接稳定、轻便易携带方面体验较突出。,105,2025-07-04T09:00:00+10:00
R000300,P00617,U00790,5,续航表现符合预期；连接稳定、品质可靠、轻便易携带方面体验较突出。,96,2026-03-31T09:00:00+10:00
