product_id,category,brand,name,price,original_price,rating,review_count,sales_count,stock,performance,battery,portability,display,camera,audio,gaming,office,connectivity,quality,sustainability,release_days,description,highlights,limitations
P00075,笔记本电脑,玄甲,玄甲 Max 84,7599,8599,4.4,702,6177,1489,0.6527,0.6163,0.632,0.7626,0.8295,0.2912,0.7309,0.5575,0.5206,0.686,0.4454,553,面向编程开发场景的笔记本电脑，主打屏幕素质好、游戏体验稳定、性能流畅。,屏幕素质好、游戏体验稳定、性能流畅,若特别在意办公效率高，建议对比同价位其他型号。
P00076,笔记本电脑,星云,星云 Neo 85,9099,10799,4.5,25,176,375,0.6508,0.8542,0.9756,0.5803,0.3669,0.5744,0.604,0.6031,0.6258,0.6688,0.5724,219,面向编程开发场景的笔记本电脑，主打轻便易携带、续航持久、性能流畅。,轻便易携带、续航持久、性能流畅,若特别在意屏幕素质好，建议对比同价位其他型号。
P00077,笔记本电脑,森屿,森屿 S 86,9499,9999,4.0,150,1082,1204,0.7693,0.6157,0.6169,0.5971,0.5108,0.6315,0.9312,0.7321,0.6541,0.464,0.672,421,面向轻度游戏场景的笔记本电脑，主打游戏体验稳定、性能流畅、办公效率高。,游戏体验稳定、性能流畅、办公效率高,若特别在意屏幕素质好，建议对比同价位其他型号。
P00078,笔记本电脑,岚川,岚川 One 87,6399,7499,4.3,52,506,1024,0.512,0.5535,0.5606,0.6318,0.435,0.4374,0.4468,0.883,0.5036,0.5819,0.5624,323,面向影音娱乐场景的笔记本电脑，主打办公效率高、屏幕素质好、轻便易携带。,办公效率高、屏幕素质好、轻便易携带,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00079,笔记本电脑,云驰,云驰 Go 88,4599,5299,4.0,135,990,1565,0.6379,0.6632,0.4344,0.6787,0.4077,0.1697,0.5185,0.4362,0.4361,0.3708,0.3769,299,面向学习办公场景的笔记本电脑，主打屏幕素质好、续航持久、性能流畅。,屏幕素质好、续航持久、性能流畅,若特别在意轻便易携带，建议对比同价位其他型号。
P00080,笔记本电脑,澄光,澄光 Studio 89,7299,7599,4.1,744,4421,22,0.5858,0.5575,0.543,0.5097,0.3007,0.281,0.8033,0.4867,0.4315,0.3704,0.4329,165,面向内容创作场景的笔记本电脑，主打游戏体验稳定、性能流畅、续航持久。,游戏体验稳定、性能流畅、续航持久,若特别在意办公效率高，建议对比同价位其他型号。
P00081,笔记本电脑,森屿,森屿 Air 90,10599,11999,4.2,321,2270,259,0.787,0.5674,0.4749,0.387,0.3765,0.566,0.7562,0.8679,0.5846,0.4553,0.9086,509,面向学习办公场景的笔记本电脑，主打办公效率高、性能流畅、游戏体验稳定。,办公效率高、性能流畅、游戏体验稳定,若特别在意屏幕素质好，建议对比同价位其他型号。
P00082,笔记本电脑,星云,星云 Pro 91,5499,6099,4.2,29,435,1109,0.6562,0.4702,0.5825,0.4749,0.4852,0.4061,0.305,0.639,0.5026,0.2597,0.4964,416,面向内容创作场景的笔记本电脑，主打性能流畅、办公效率高、轻便易携带。,性能流畅、办公效率高、轻便易携带,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00083,笔记本电脑,森屿,森屿 Max 92,7499,8499,4.3,18,154,898,0.775,0.7509,0.3274,0.7406,0.7192,0.486,0.5083,0.7643,0.5864,0.6222,0.4355,35,面向内容创作场景的笔记本电脑，主打性能流畅、办公效率高、续航持久。,性能流畅、办公效率高、续航持久,若特别在意轻便易携带，建议对比同价位其他型号。
P00084,笔记本电脑,矩阵,矩阵 Neo 93,8699,10099,4.8,31,239,1567,0.4751,0.7597,0.8711,0.6598,0.6349,0.513,0.2519,0.7344,0.4565,0.6853,0.4979,855,面向内容创作场景的笔记本电脑，主打轻便易携带、续航持久、办公效率高。,轻便易携带、续航持久、办公效率高,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00085,笔记本电脑,星云,星云 S 94,7199,7499,4.2,227,2454,1285,0.6202,0.2835,0.4389,0.5395,0.5991,0.4585,0.703,0.6416,0.6206,0.2495,0.2737,559,面向内容创作场景的笔记本电脑，主打游戏体验稳定、办公效率高、性能流畅。,游戏体验稳定、办公效率高、性能流畅,若特别在意续航持久，建议对比同价位其他型号。
P00086,笔记本电脑,星云,星云 One 95,7799,8099,4.0,50,299,1553,0.4098,0.5376,0.6008,0.6276,0.6464,0.4296,0.5616,0.3455,0.3707,0.5572,0.4495,31,面向差旅通勤场景的笔记本电脑，主打屏幕素质好、轻便易携带、游戏体验稳定。,屏幕素质好、轻便易携带、游戏体验稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00087,笔记本电脑,澄光,澄光 Go 96,8699,9399,4.2,559,6646,1732,0.7228,0.5681,0.6097,0.7631,0.6312,0.5955,0.5673,0.7509,0.7223,0.5047,0.4682,565,面向轻度游戏场景的笔记本电脑，主打屏幕素质好、办公效率高、性能流畅。,屏幕素质好、办公效率高、性能流畅,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00088,笔记本电脑,矩阵,矩阵 Studio 97,7699,8899,4.2,191,1067,157,0.6707,0.5709,0.7674,0.5833,0.6328,0.3898,0.8488,0.6014,0.5361,0.3203,0.53,518,面向差旅通勤场景的笔记本电脑，主打游戏体验稳定、轻便易携带、性能流畅。,游戏体验稳定、轻便易携带、性能流畅,若特别在意续航持久，建议对比同价位其他型号。
P00089,笔记本电脑,澄光,澄光 Air 98,7499,8899,4.3,51,704,567,0.431,0.7041,0.7415,0.4571,0.2991,0.4465,0.706,0.7457,0.5699,0.5744,0.4763,278,面向影音娱乐场景的笔记本电脑，主打办公效率高、轻便易携带、游戏体验稳定。,办公效率高、轻便易携带、游戏体验稳定,若特别在意性能流畅，建议对比同价位其他型号。
P00090,笔记本电脑,澄光,澄光 Pro 10,9299,10199,4.4,52,291,1642,0.6631,0.7067,0.8035,0.5643,0.5445,0.4354,0.764,0.3713,0.5289,0.5201,0.7919,805,面向编程开发场景的笔记本电脑，主打轻便易携带、游戏体验稳定、续航持久。,轻便易携带、游戏体验稳定、续航持久,若特别在意办公效率高，建议对比同价位其他型号。
P00091,笔记本电脑,矩阵,矩阵 Max 11,10899,12199,4.6,57,594,561,0.5597,0.7825,0.8167,0.8762,0.7029,0.4019,0.8928,0.8628,0.8857,0.913,0.7614,667,面向学习办公场景的笔记本电脑，主打游戏体验稳定、屏幕素质好、办公效率高。,游戏体验稳定、屏幕素质好、办公效率高,若特别在意性能流畅，建议对比同价位其他型号。
P00092,笔记本电脑,森屿,森屿 Neo 12,6399,7299,4.4,370,5817,688,0.4574,0.6161,0.358,0.4747,0.543,0.5527,0.7158,0.7448,0.5773,0.645,0.419,899,面向差旅通勤场景的笔记本电脑，主打办公效率高、游戏体验稳定、续航持久。,办公效率高、游戏体验稳定、续航持久,若特别在意轻便易携带，建议对比同价位其他型号。
P00093,笔记本电脑,澄光,澄光 S 13,10699,11699,4.6,352,4214,1113,0.7502,0.8517,0.8924,0.794,0.778,0.9838,0.8078,0.7438,0.801,0.7603,0.924,642,面向学习办公场景的笔记本电脑，主打轻便易携带、续航持久、游戏体验稳定。,轻便易携带、续航持久、游戏体验稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00094,笔记本电脑,星云,星云 One 14,5599,6399,4.1,17,114,1658,0.4304,0.4771,0.4024,0.3481,0.5276,0.4493,0.5218,0.6766,0.4314,0.4698,0.3943,582,面向影音娱乐场景的笔记本电脑，主打办公效率高、游戏体验稳定、续航持久。,办公效率高、游戏体验稳定、续航持久,若特别在意屏幕素质好，建议对比同价位其他型号。
P00095,笔记本电脑,澄光,澄光 Go 15,11599,12199,4.6,191,2208,1111,0.6824,0.9035,0.8239,0.5603,0.8104,0.4301,0.6148,0.9247,0.4984,0.8729,0.7212,23,面向轻度游戏场景的笔记本电脑，主打办公效率高、续航持久、轻便易携带。,办公效率高、续航持久、轻便易携带,若特别在意屏幕素质好，建议对比同价位其他型号。
P00096,笔记本电脑,森屿,森屿 Studio 16,4399,5199,3.9,60,595,1017,0.45,0.5677,0.341,0.4484,0.3951,0.3478,0.3918,0.6695,0.0016,0.142,0.2928,73,面向影音娱乐场景的笔记本电脑，主打办公效率高、续航持久、性能流畅。,办公效率高、续航持久、性能流畅,若特别在意轻便易携带，建议对比同价位其他型号。
P00097,笔记本电脑,极昼,极昼 Air 17,10899,11599,4.2,73,791,554,0.9461,0.9605,0.7154,0.8549,0.9186,0.7175,0.869,0.8773,0.761,0.5848,0.6597,648,面向学习办公场景的笔记本电脑，主打续航持久、性能流畅、办公效率高。,续航持久、性能流畅、办公效率高,若特别在意轻便易携带，建议对比同价位其他型号。
P00098,笔记本电脑,矩阵,矩阵 Pro 18,3999,4099,3.9,685,5298,289,0.5663,0.3297,0.3174,0.4578,0.0592,0.2473,0.3662,0.5762,0.2286,0.2522,0.3907,57,面向差旅通勤场景的笔记本电脑，主打办公效率高、性能流畅、屏幕素质好。,办公效率高、性能流畅、屏幕素质好,若特别在意轻便易携带，建议对比同价位其他型号。
P00099,笔记本电脑,澄光,澄光 Max 19,9199,10599,4.2,68,1028,194,0.5891,0.6492,0.7282,0.6267,0.4549,0.3284,0.7919,0.5958,0.7036,0.399,0.5845,450,面向影音娱乐场景的笔记本电脑，主打游戏体验稳定、轻便易携带、续航持久。,游戏体验稳定、轻便易携带、续航持久,若特别在意性能流畅，建议对比同价位其他型号。
P00100,笔记本电脑,极昼,极昼 Neo 20,7199,8199,4.1,178,1750,134,0.3601,0.4849,0.6992,0.7525,0.6408,0.5551,0.7265,0.6448,0.5834,0.3111,0.3911,633,面向学习办公场景的笔记本电脑，主打屏幕素质好、游戏体验稳定、轻便易携带。,屏幕素质好、游戏体验稳定、轻便易携带,若特别在意性能流畅，建议对比同价位其他型号。
P00101,笔记本电脑,森屿,森屿 S 21,5799,6799,4.1,690,5060,1486,0.5188,0.4681,0.5882,0.7922,0.5491,0.2045,0.4059,0.462,0.5391,0.4257,0.7047,387,面向差旅通勤场景的笔记本电脑，主打屏幕素质好、轻便易携带、性能流畅。,屏幕素质好、轻便易携带、性能流畅,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00102,笔记本电脑,玄甲,玄甲 One 22,8699,9499,4.2,77,1137,1792,0.855,0.5822,0.7601,0.5373,0.5353,0.6596,0.5059,0.8853,0.7511,0.4928,0.6486,106,面向编程开发场景的笔记本电脑，主打办公效率高、性能流畅、轻便易携带。,办公效率高、性能流畅、轻便易携带,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00103,笔记本电脑,云驰,云驰 Go 23,4299,4499,3.9,587,4850,351,0.5975,0.4212,0.2818,0.7639,0.3685,0.0813,0.3616,0.5334,0.2571,0.2347,0.2006,517,面向编程开发场景的笔记本电脑，主打屏幕素质好、性能流畅、办公效率高。,屏幕素质好、性能流畅、办公效率高,若特别在意轻便易携带，建议对比同价位其他型号。
P00104,笔记本电脑,澄光,澄光 Studio 24,8999,9499,4.6,521,3488,479,0.5786,0.9806,0.7218,0.5827,0.6921,0.5107,0.7033,0.5329,0.7908,0.648,0.1381,107,面向内容创作场景的笔记本电脑，主打续航持久、轻便易携带、游戏体验稳定。,续航持久、轻便易携带、游戏体验稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00105,笔记本电脑,星云,星云 Air 25,7799,9299,4.4,707,5940,229,0.6936,0.6985,0.7136,0.4476,0.6462,0.4421,0.7161,0.8514,0.6033,0.6018,0.347,19,面向轻度游戏场景的笔记本电脑，主打办公效率高、游戏体验稳定、轻便易携带。,办公效率高、游戏体验稳定、轻便易携带,若特别在意屏幕素质好，建议对比同价位其他型号。
P00106,笔记本电脑,澄光,澄光 Pro 26,7799,9199,4.3,845,5736,1281,0.8693,0.6377,0.5515,0.5212,0.5935,0.4393,0.8694,0.7912,0.3097,0.5605,0.5825,653,面向影音娱乐场景的笔记本电脑，主打游戏体验稳定、性能流畅、办公效率高。,游戏体验稳定、性能流畅、办公效率高,若特别在意屏幕素质好，建议对比同价位其他型号。
P00107,笔记本电脑,澄光,澄光 Max 27,4999,5399,3.9,110,2713,440,0.2395,0.5759,0.3831,0.3544,0.1006,0.4207,0.424,0.3971,0.1836,0.4266,0.1319,786,面向影音娱乐场景的笔记本电脑，主打续航持久、游戏体验稳定、办公效率高。,续航持久、游戏体验稳定、办公效率高,若特别在意性能流畅，建议对比同价位其他型号。
P00108,笔记本电脑,森屿,森屿 Neo 28,10399,11399,4.7,9,105,1544,0.6034,1.0,0.6908,0.9718,0.6992,0.7659,0.7164,0.6963,0.9394,0.6237,0.5292,179,面向影音娱乐场景的笔记本电脑，主打续航持久、屏幕素质好、游戏体验稳定。,续航持久、屏幕素质好、游戏体验稳定,若特别在意性能流畅，建议对比同价位其他型号。
P00109,笔记本电脑,玄甲,玄甲 S 29,11899,12799,4.9,15,98,1333,0.672,0.6688,0.6954,0.7744,0.7817,0.8734,0.9559,0.9724,0.9948,0.9353,0.7822,743,面向差旅通勤场景的笔记本电脑，主打办公效率高、游戏体验稳定、屏幕素质好。,办公效率高、游戏体验稳定、屏幕素质好,若特别在意续航持久，建议对比同价位其他型号。
P00110,笔记本电脑,森屿,森屿 One 30,5199,5599,4.2,141,954,1776,0.5114,0.3886,0.2367,0.2539,0.4119,0.4532,0.3907,0.4528,0.5873,0.403,0.5493,782,面向差旅通勤场景的笔记本电脑，主打性能流畅、办公效率高、游戏体验稳定。,性能流畅、办公效率高、游戏体验稳定,若特别在意轻便易携带，建议对比同价位其他型号。
P00111,笔记本电脑,极昼,极昼 Go 31,6299,7299,4.0,12,150,1142,0.4418,0.6715,0.6249,0.4659,0.4375,0.5273,0.3695,0.5584,0.3318,0.3008,0.4614,633,面向轻度游戏场景的笔记本电脑，主打续航持久、轻便易携带、办公效率高。,续航持久、轻便易携带、办公效率高,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00112,笔记本电脑,玄甲,玄甲 Studio 32,11399,13499,4.6,28,270,694,0.691,1.0,0.9337,0.945,0.6829,0.8069,0.9818,0.8993,0.8126,0.7615,0.7561,851,面向差旅通勤场景的笔记本电脑，主打续航持久、游戏体验稳定、屏幕素质好。,续航持久、游戏体验稳定、屏幕素质好,若特别在意性能流畅，建议对比同价位其他型号。
P00113,笔记本电脑,星云,星云 Air 33,4999,5799,3.8,421,2346,1257,0.6449,0.4598,0.2975,0.3316,0.4088,0.1933,0.6386,0.4466,0.3643,0.2044,0.2357,150,面向差旅通勤场景的笔记本电脑，主打性能流畅、游戏体验稳定、续航持久。,性能流畅、游戏体验稳定、续航持久,若特别在意轻便易携带，建议对比同价位其他型号。
P00114,笔记本电脑,玄甲,玄甲 Pro 34,4099,4799,4.3,232,2271,1727,0.4234,0.5556,0.4262,0.3839,0.1523,0.226,0.547,0.4403,0.3006,0.4175,0.5102,724,面向影音娱乐场景的笔记本电脑，主打续航持久、游戏体验稳定、办公效率高。,续航持久、游戏体验稳定、办公效率高,若特别在意屏幕素质好，建议对比同价位其他型号。
P00115,笔记本电脑,极昼,极昼 Max 35,6799,7199,4.1,50,298,376,0.425,0.5054,0.409,0.5931,0.3911,0.5294,0.6563,0.3586,0.3877,0.2146,0.1971,567,面向编程开发场景的笔记本电脑，主打游戏体验稳定、屏幕素质好、续航持久。,游戏体验稳定、屏幕素质好、续航持久,若特别在意办公效率高，建议对比同价位其他型号。
P00116,笔记本电脑,星云,星云 Neo 36,4899,5199,4.1,8,153,1384,0.3315,0.4703,0.3928,0.5436,0.1695,0.378,0.2472,0.3194,0.2287,0.3564,0.314,438,面向轻度游戏场景的笔记本电脑，主打屏幕素质好、续航持久、轻便易携带。,屏幕素质好、续航持久、轻便易携带,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00117,笔记本电脑,矩阵,矩阵 S 37,5199,5999,4.4,114,1563,97,0.5204,0.361,0.4169,0.551,0.1714,0.2665,0.5406,0.3226,0.2607,0.6359,0.4041,225,面向影音娱乐场景的笔记本电脑，主打屏幕素质好、游戏体验稳定、性能流畅。,屏幕素质好、游戏体验稳定、性能流畅,若特别在意办公效率高，建议对比同价位其他型号。
P00118,笔记本电脑,玄甲,玄甲 One 38,8799,10399,4.4,696,6509,1239,0.5782,0.5188,0.3997,0.7195,0.5518,0.6732,0.6316,0.6872,0.6847,0.3618,0.5813,19,面向影音娱乐场景的笔记本电脑，主打屏幕素质好、办公效率高、游戏体验稳定。,屏幕素质好、办公效率高、游戏体验稳定,若特别在意轻便易携带，建议对比同价位其他型号。
P00119,笔记本电脑,澄光,澄光 Go 39,7999,8799,4.5,143,1499,945,0.6344,0.58,0.5676,0.573,0.6249,0.7222,0.759,0.5318,0.7352,0.5747,0.6451,514,面向编程开发场景的笔记本电脑，主打游戏体验稳定、性能流畅、续航持久。,游戏体验稳定、性能流畅、续航持久,若特别在意办公效率高，建议对比同价位其他型号。
P00120,笔记本电脑,澄光,澄光 Studio 40,6899,7399,4.1,111,659,553,0.5143,0.5279,0.1507,0.4881,0.5316,0.6698,0.5525,0.5738,0.6072,0.5325,0.4259,253,面向学习办公场景的笔记本电脑，主打办公效率高、游戏体验稳定、续航持久。,办公效率高、游戏体验稳定、续航持久,若特别在意轻便易携带，建议对比同价位其他型号。
